Page,Visitors,Visitors (compared),Views,Views (compared),Bounce rate,Bounce rate (compared),Time on page,Time on page (compared)
https://www.ramify.fr/avis/fcpr-entrepreneurs-selection-secondaire-2,6,4,11,5,0.2,0.75,15,61
https://app.ramify.fr/apple-auth,6,9,6,9,0.,0.,373,156
https://www.ramify.fr/finance-quantitative,6,9,6,9,0.666666666667,1.,44,82
https://app.ramify.fr/lounge/gestion-prive,6,6,11,7,0.,0.,39,108
https://www.ramify.fr/scpi/scpi-de-rendement,6,7,6,7,1.,0.714285714286,44,68
https://www.ramify.fr/private-equity/fonds-de-fonds,6,9,6,11,1.,0.625,7,402
https://www.ramify.fr/avis/fcpi-eurazeo-ambition-europe-2025,6,6,6,6,0.666666666667,1.,40,295
https://www.ramify.fr/crypto/defi,6,18,7,38,1.,0.838709677419,114,699
https://www.ramify.fr/avis/scpi-upeka,6,7,7,7,0.833333333333,0.8,42,88
https://app.ramify.fr/mot-de-passe-oublie,5,1,8,1,0.,0.,11,6
https://www.ramify.fr/private-equity/meilleurs-fcpi,5,0,11,0,0.,0.,46,0
https://app.ramify.fr/invest/ouverture-per-individuel/projet,5,3,2,1,0.,0.,118,6
https://www.ramify.fr/gestion-de-patrimoine/proprietaire-vs-locataire-2,5,0,5,0,0.8,0.,15,0
https://www.ramify.fr/gestion-de-patrimoine/credit-lombard,5,3,4,3,0.,0.,138,104
https://www.ramify.fr/bourse,5,9,6,12,0.,0.,82,24
https://www.ramify.fr/avis/fpci-private-stars-selection-4,5,1,7,1,0.6,0.,23,7
https://www.ramify.fr/avis/fcpi-eurazeo-patrimoine-2024,5,7,5,6,0.8,0.857142857143,6,67
https://www.ramify.fr/per/perte-capital,5,6,6,6,0.6,1.,96,133
https://www.ramify.fr/legal/contact,5,6,6,6,0.,0.,29,30
https://www.ramify.fr/avis/scpi-esg-pierre-capitale,5,7,6,8,0.75,0.857142857143,288,24
https://www.ramify.fr/legal/mentions,5,1,7,1,0.,0.,55,24
https://www.ramify.fr/scpi/rscpi-performances,5,6,8,6,0.,0.,73,40
https://www.ramify.fr/avis/scpi-lf-opportunite-immo,5,6,5,7,1.,0.666666666667,58,110
https://www.ramify.fr/avis/fips-x-fund,5,0,11,0,0.2,0.,61,0
https://www.ramify.fr/gestion-de-patrimoine/investissement-vert,5,7,5,10,1.,0.666666666667,20,138
https://app.ramify.fr/crypto,5,0,5,0,0.,0.,170,0
https://www.ramify.fr/gestion-de-patrimoine/global-investment-perspectives-2026,5,0,5,0,1.,0.,18,0
https://www.ramify.fr/espace-presse,5,3,5,4,0.,0.,7,20
https://www.ramify.fr/gestion-de-patrimoine/meilleurs-robo-advisors,4,7,4,9,0.,0.,89,68
https://app.ramify.fr/fiscalite/onboarding/plafonds,4,1,4,2,0.,0.,19,8
https://www.ramify.fr/avis/fpci-quaero-infrastructure-private-investors,4,6,6,6,0.5,0.833333333333,12,30
https://www.ramify.fr/private-equity/eurazeo-entrepreneurs-club-ii,4,2,4,2,1.,0.5,31,21
https://www.ramify.fr/private-equity/fcpi-alto-innovation-2022,4,3,4,3,0.75,1.,14,6
https://app.ramify.fr/private-equity/recRiSCePelNe2yMd,4,1,6,1,0.,0.,132,15
https://www.ramify.fr/gestion-de-patrimoine/scpi-ou-investissement-locatif,4,2,4,2,0.,0.,115,117
https://www.ramify.fr/epargne/preparer-retraite,4,6,4,7,0.75,1.,43,38
https://app.ramify.fr/fiscalite/onboarding/introduction,4,2,3,2,0.,0.,33,13
https://www.ramify.fr/avis/fps-keys-selection,4,12,6,23,0.5,0.363636363636,132,105
https://app.ramify.fr/structure,4,4,5,5,0.,0.,34,66
https://www.ramify.fr/avis/fcpr-123-corporate-2024,3,1,3,1,1.,1.,37,11
https://app.ramify.fr/fiscalite/onboarding/recommandation,3,0,4,0,0.,0.,54,0
https://www.ramify.fr/avis/scpi-corum-eurion,3,3,3,5,1.,0.75,29,295
https://app.ramify.fr/art,3,3,3,3,0.,0.,32,38
https://www.ramify.fr/avis/fcpi-dividendes-plus-n12,3,1,3,1,0.666666666667,1.,20,16
https://www.ramify.fr/crypto/etf-bitcoin,3,3,7,4,0.,0.,102,204
https://app.ramify.fr/private-equity/simulation/new,3,2,5,4,0.,0.,46,23
https://app.ramify.fr/fiscalite/onboarding/choix-investissement,3,0,3,0,0.,0.,25,0
https://app.ramify.fr/fiscalite/onboarding/autres_investissement,3,1,3,1,0.,0.,16,14
https://www.ramify.fr/private-equity/multifonds-archinvest-lbo1,3,2,2,3,1.,0.,66,48
https://www.ramify.fr/gestion-de-patrimoine/donation-cession,3,0,3,0,1.,0.,320,0
https://app.ramify.fr/fiscalite/onboarding/parts_fiscales,3,1,3,1,0.,0.,25,15
https://app.ramify.fr/private-equity/catalogue/recx2oRnK9XpwPjhD,3,1,3,1,0.,0.,66,26
https://app.ramify.fr/invest/ouverture-pea/projet,3,4,2,1,0.,0.,38,35
https://app.ramify.fr/souscriptions/propositions,3,3,4,4,0.,0.,108,19
https://app.ramify.fr/fiscalite/onboarding/recapitulatif,3,1,6,2,0.,0.,13,8
https://app.ramify.fr/invest/ouverture-per-individuel,3,0,3,0,0.,0.,31,0
https://app.ramify.fr/immobilier/simulation/new,3,2,10,2,0.,0.,40,90
https://app.ramify.fr/fiscalite/onboarding/revenus,3,1,3,2,0.,0.,36,4
https://app.ramify.fr/invest/ouverture-assurance-vie-fonds-euros,3,0,3,0,0.,0.,67,0
https://app.ramify.fr/private-equity/catalogue/recI6zz26QxO95lBK,2,2,2,2,0.,0.,20,41
https://app.ramify.fr/compte/comptes-bancaires,2,1,3,1,0.,0.,4,1
https://app.ramify.fr/invest-simulation/onboarding/projet,2,3,4,2,0.,0.,30,39
https://www.ramify.fr/avis/fpci-altaroc-odyssey-2024,2,12,2,15,1.,0.75,32,11
https://app.ramify.fr/compte/preferences-communication,2,0,2,0,0.,0.,12,0
https://www.ramify.fr/avis/scpi-corum-origin,2,1,2,1,0.,0.,4,88
https://www.ramify.fr/per/private-equity,2,3,2,4,1.,0.,2,343
https://www.ramify.fr/livre-vert,2,1,2,1,0.,0.,20,96
https://app.ramify.fr/compte,2,3,5,3,0.,0.,15,7
https://www.ramify.fr/scpi/tout-sur-la-fiscalite-des-scpi,2,4,2,9,0.,0.,4,9
https://www.ramify.fr/avis/fps-global-private-debt-strategies,2,0,1,0,0.5,0.,0,0
https://app.ramify.fr/compte/informations-personnelles,2,1,2,1,0.,0.,12,3
https://app.ramify.fr/private-equity/catalogue/recSO3OZYGNIPNtFX,2,1,3,1,0.,0.,159,9
https://www.ramify.fr/comparatif/vs-banque-privee,2,4,2,4,0.,1.,497,4
https://www.ramify.fr/private-equity/infrastructure,2,2,2,2,1.,1.,62,22
https://app.ramify.fr/immobilier/catalogue/recd22bMi15wSg9kg,2,3,2,5,0.,0.,44,77
https://www.ramify.fr/ironman,2,1,2,1,0.,0.,14,10
https://www.ramify.fr/defiscalisation/baisser-revenu-fiscal-reference,2,0,2,0,0.,0.,83,0
https://app.ramify.fr/pea-transfer/onboarding/new/projet,2,0,0,0,0.,0.,35,0
https://app.ramify.fr/immobilier/simulation,2,4,5,10,0.,0.,8,70
https://www.ramify.fr/defiscalisation/plf-loi-finances,2,2,3,2,0.5,1.,96,2
https://app.ramify.fr/crowdfunding,2,5,2,5,0.,0.,40,49
https://app.ramify.fr/private-equity/catalogue/recw2eLhMGcn8c8KC,2,0,3,0,0.,0.,44,0
https://www.ramify.fr/avis/scpi-urban-coeur-commerce,2,3,2,4,1.,0.666666666667,258,92
https://app.ramify.fr/compte/personnes-morales,2,1,2,1,0.,0.,2,11
https://app.ramify.fr/private-equity/simulation,2,3,5,4,0.,0.,4,3
https://app.ramify.fr/simulation-transfert-per/introduction,2,6,2,9,0.,0.,5,25
https://www.ramify.fr/scpi/ramify-scpi-index-rscpi-analyse-du-t3-2025,2,8,3,9,0.,0.,11,16
https://www.ramify.fr/private-equity/contruire-portefeuille-optimal-fcpi,2,0,2,0,1.,0.,2,0
https://app.ramify.fr/private-equity/catalogue/recCz66aZ1QYUPP4T,2,0,3,0,0.,0.,22,0
https://app.ramify.fr/private-equity/recSO3OZYGNIPNtFX,2,0,4,0,0.,0.,176,0
https://www.ramify.fr/private-equity/re-up,2,2,3,2,0.5,0.,35,15
https://www.ramify.fr/avis/fpci-european-infragreen-strategy,2,3,2,3,1.,0.666666666667,34,25
https://app.ramify.fr/invest/onboarding/baa7e9b3-8707-4bc8-9c60-ebe6f0e8c59d/fiscalite/situation,1,0,2,0,0.,0.,10,0
https://app.ramify.fr/invest-simulation/onboarding/fiscalite,1,0,1,0,0.,0.,4,0
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/recapitulatif,1,0,1,0,0.,0.,32,0
https://www.ramify.fr/avis/slp-eurazeo-secondary-feeder-fund-v,1,3,1,3,1.,0.5,0,62
https://www.ramify.fr/outils/caaccord%20i%20d%20cdtilatrice-interet-compose,1,0,1,0,1.,0.,0,0
https://www.ramify.fr/portefeuilles/abonnement%20mylight,1,0,1,0,0.,0.,0,0
https://www.ramify.fr/bourse/actions-bilan-2024-perspectives-2025,1,1,1,1,1.,1.,2,0
https://app.ramify.fr/invest/onboarding/b3092c55-6d1f-446c-b6cc-c24aa1e24108/signature/beneficiaires,1,0,1,0,0.,0.,10,0
https://app.ramify.fr/private-equity/catalogue/reck534joTw4Xc1Tw,1,1,1,1,0.,0.,13,409
https://www.ramify.fr/private-equity/selection-fonds-private-equity,1,0,2,0,0.,0.,4,0
https://app.ramify.fr/private-equity/catalogue/recFl9ZaCvoh6bXNt,1,0,1,0,0.,0.,8,0
https://app.ramify.fr/private-equity/simulation/b90124df-40c3-4ced-91cc-0039308a725f,1,0,2,0,0.,0.,54,0
https://app.ramify.fr/immobilier/catalogue/reck72tXnzaQk2iiH,1,1,1,1,0.,0.,50,40
https://app.ramify.fr/invest/onboarding/0f8335ec-3667-4b2c-a8e3-4ddafdbab3e7/portefeuille/type,1,0,1,0,0.,0.,18,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/portefeuille/recapitulatif,1,0,1,0,0.,0.,34,0
https://app.ramify.fr/invest/onboarding/b3092c55-6d1f-446c-b6cc-c24aa1e24108/signature/confirmation,1,0,1,0,0.,0.,0,0
https://app.ramify.fr/immobilier/simulation/a07db3c0-796e-4ee9-a613-74ff1edfeb62,1,0,1,0,0.,0.,37,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/portefeuille/type,1,0,1,0,0.,0.,34,0
https://app.ramify.fr/invest/onboarding/0ca9d2fb-165f-42c4-86db-0a9e694843c9/connaissance-client/etatCivil,1,0,1,0,0.,0.,6,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/connaissance-client/etatCivil,1,0,1,0,0.,0.,22,0
https://www.ramify.fr/private-equity/rpei-performances,1,1,1,1,0.,0.,12,21
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InkuZmFyaW5hQG9yYW5nZS5mciIsInN1YiI6ImMwMjQ2OGQwLTk1MGItNDdjZS1hMmE2LWJiNzU3YzFkYzI5OSIsIm1mYVZhbGlkIjpmYWxzZSwic291cmNlIjoiVkFMSURBVEVfRU1BSUwiLCJpYXQiOjE3NzA5MTYxMTAsImV4cCI6MTc3MTAwMjUxMH0.7Cuj2xF_m0ZCSwc9HG1kYSwaA5dt0DQikBpIpfGCfkw,1,0,1,0,0.,0.,25,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/portefeuille/risque,1,0,5,0,0.,0.,7,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/signature/bancaire,1,0,1,0,0.,0.,64,0
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/portefeuille/securisation,1,0,1,0,0.,0.,7,0
https://app.ramify.fr/invest/onboarding/7330986a-7c59-4032-a95a-e69d0ccb1627/portefeuille/style,1,0,1,0,0.,0.,10,0
https://app.ramify.fr/private-equity/simulation/7b363cdb-d31a-462d-a486-cc144d8dd281,1,0,1,0,0.,0.,45,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/portefeuille/recapitulatif,1,0,7,0,0.,0.,74,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/connaissance-client,1,0,1,0,0.,0.,4,0
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImJvbm5ldGF0Y2hhcmxlc0BvcmFuZ2UuZnIiLCJzdWIiOiJlZjRhYjM5Mi02ZjFhLTRlNTctYmRlOC02MDA4OGY5MThmMzIiLCJtZmFWYWxpZCI6ZmFsc2UsInNvdXJjZSI6IlZBTElEQVRFX0VNQUlMIiwiaWF0IjoxNzcxMTU3MzE1LCJleHAiOjE3NzEyNDM3MTV9.D9Z1GTECVN3UPPYlYsTqKzkPcwSK-sgLaOEbgc28-m8,1,0,2,0,0.,0.,796,0
https://www.ramify.fr/bourse/bilan-2023-perspectives-2024-actions,1,0,1,0,0.,0.,161,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/portefeuille/type,1,0,1,0,0.,0.,27,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/connaissance-client/recapitulatif,1,0,1,0,0.,0.,5,0
https://app.ramify.fr/immobilier/catalogue/rec3Jjo470eS5uPVx,1,0,1,0,0.,0.,67,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/connaissance-client/justificatif/identite,1,0,1,0,0.,0.,29,0
https://app.ramify.fr/invest-simulation/onboarding/portefeuille/style,1,2,1,3,0.,0.,3,8
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/connaissance-client/foyerFiscal,1,0,1,0,0.,0.,45,0
https://app.ramify.fr/immobilier/catalogue/recXVAaUzGQ7dCVrg,1,1,1,1,0.,0.,26,3
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6Im1pbmhhbmgubmxhYkBnbWFpbC5jb20iLCJzdWIiOiIyMjBhNTRiMS0zN2M1LTQ1NWQtOWMwOS1lM2I0ODNjNzk4NjEiLCJtZmFWYWxpZCI6ZmFsc2UsInNvdXJjZSI6IlZBTElEQVRFX0VNQUlMIiwiaWF0IjoxNzcxNTc2NjI4LCJleHAiOjE3NzE2NjMwMjh9.uuoNRPJfscTiVdiBRUs0KpnZIwuhWMgLJI1olpPFpOI,1,0,1,0,0.,0.,4,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/connaissance-client/coordonnees,1,0,1,0,0.,0.,14,0
https://app.ramify.fr/invest/onboarding/2ca5e59b-230f-4b10-9c58-e0be3e7f345d/connaissance-client/foyerFiscal,1,0,1,0,0.,0.,79,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/portefeuille/style,1,0,8,0,0.,0.,11,0
https://app.ramify.fr/crypto/onboarding/connaissance-client,1,1,1,1,0.,0.,680,6
https://app.ramify.fr/invest/onboarding/7330986a-7c59-4032-a95a-e69d0ccb1627/portefeuille/recapitulatif,1,0,2,0,0.,0.,92,0
https://app.ramify.fr/private-equity/simulation/fedd9453-dc28-4cf0-827a-e8af9009d1d2,1,0,1,0,0.,0.,111,0
https://app.ramify.fr/immobilier/simulation/532df74e-891f-40f6-87c3-3fd879ff55c9,1,0,1,0,0.,0.,24,0
https://app.ramify.fr/invest/onboarding/b01a1dde-58b1-4668-b2ef-e5c45d713843/portefeuille/securisation,1,0,2,0,0.,0.,47,0
https://app.ramify.fr/invest/onboarding/33b15d27-c3a3-45a8-873d-cff1350b39fc/portefeuille/risque,1,0,1,0,0.,0.,46,0
https://app.ramify.fr/private-equity/catalogue/recRiSCePelNe2yMd,1,3,3,4,0.,0.,64,13
https://app.ramify.fr/private-equity/simulation/deaeb304-9f61-4194-9f14-4735ad4ba49e,1,0,1,0,0.,0.,0,0
https://app.ramify.fr/invest/operations,1,5,2,7,0.,0.,10,12
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/signature,1,0,1,0,0.,0.,44,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/signature/frais,1,0,0,0,0.,0.,12,0
https://app.ramify.fr/invest/onboarding/0f8335ec-3667-4b2c-a8e3-4ddafdbab3e7/connaissance-client/justificatif,1,0,1,0,0.,0.,20,0
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImpvaGFubGVuY2xvc0BnbWFpbC5jb20iLCJzdWIiOiJhZTk3ODU4Yy1mMjE4LTQ2MjYtOGEwYi0xYjM1NTA4YWQwOWMiLCJtZmFWYWxpZCI6ZmFsc2UsInNvdXJjZSI6IlZBTElEQVRFX0VNQUlMIiwiaWF0IjoxNzcwMjk4MDg3LCJleHAiOjE3NzAzODQ0ODd9.PFMXBXomnQ3PUQgJJXb5CAUsla5Hz2VEB2OZqLw7mo8,1,0,1,0,0.,0.,30,0
https://app.ramify.fr/immobilier/simulation/3eff8aa6-780e-4db6-8f33-331f201a90fc/recoeYrdfcz5vMuaM,1,0,1,0,0.,0.,24,0
https://app.ramify.fr/invest/onboarding/b3092c55-6d1f-446c-b6cc-c24aa1e24108/signature/frais,1,0,1,0,0.,0.,104,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/connaissance-client/justificatif,1,0,3,0,0.,0.,3,0
https://app.ramify.fr/invest/dashboard/42d0901c-5044-4e67-8a9c-52b050d9cc4c,1,0,1,0,0.,0.,18,0
https://app.ramify.fr/private-equity/catalogue/rec3Bgw8B0EAN5IAL,1,2,1,2,0.,0.,6,3
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/signature,1,0,1,0,0.,0.,41,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/portefeuille/style,1,0,1,0,0.,0.,12,0
https://www.ramify.fr/crypto,1,6,1,7,0.,0.,0,66
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/connaissance-client/patrimoine,1,0,1,0,0.,0.,29,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/fiscalite/situation,1,0,1,0,0.,0.,92,0
https://app.ramify.fr/invest/onboarding/2ca5e59b-230f-4b10-9c58-e0be3e7f345d/portefeuille/risque,1,0,1,0,0.,0.,30,0
https://www.ramify.fr/gestion-de-patrimoine/impot-fortune-immobiliere,1,0,1,0,0.,0.,144,0
https://app.ramify.fr/invest/onboarding/baa7e9b3-8707-4bc8-9c60-ebe6f0e8c59d/portefeuille/risque,1,0,1,0,0.,0.,16,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/signature/bancaire,1,0,1,0,0.,0.,94,0
https://app.ramify.fr/private-equity/catalogue/recmz9Z7ZiLJIK6VV,1,0,2,0,0.,0.,16,0
https://app.ramify.fr/invest/onboarding/b3092c55-6d1f-446c-b6cc-c24aa1e24108,1,0,2,0,0.,0.,255,0
https://app.ramify.fr/invest/onboarding/b3092c55-6d1f-446c-b6cc-c24aa1e24108/signature/bulletin,1,0,1,0,0.,0.,177,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/portefeuille/type,1,0,5,0,0.,0.,3,0
https://www.ramify.fr/gestion-de-patrimoine/pret-immobilier-sans-apport,1,2,1,3,0.,0.,0,121
https://app.ramify.fr/mot-de-passe-oublie/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InZpbmNlbnQua3dpYXRla0BnbWFpbC5jb20iLCJzdWIiOiIxNGEyYjNjMi1lZWVjLTQzZmEtYjhhYi01NDJmNjM4NTM2YmIiLCJtZmFWYWxpZCI6ZmFsc2UsInNvdXJjZSI6IlJFU0VUX1BBU1NXT1JEIiwiaWF0IjoxNzcyMjA1NDk4LCJleHAiOjE3NzIyOTE4OTh9.46l0T3_kFJmIfk1ZptUqHb-5I0juLUq0T6pGkxCDO2A,1,0,1,0,0.,0.,13,0
https://app.ramify.fr/per-transfer/onboarding/3592d6a7-7545-4a00-89b8-86b99c8e8378/provider,1,0,0,0,0.,0.,0,0
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6InJlZ2lzY29yaW5uZUBob3RtYWlsLmZyIiwic3ViIjoiMTU4MDFmMDktOGRhZC00ZDJlLTkwM2MtYjIwNjM5OTQwMWU2IiwibWZhVmFsaWQiOmZhbHNlLCJzb3VyY2UiOiJWQUxJREFURV9FTUFJTCIsImlhdCI6MTc3MjEwMjU2MiwiZXhwIjoxNzcyMTg4OTYyfQ.wu_SEdTh5DefY8abxrQ_Mp_KNa29CudPdPCT0yld9kc,1,0,1,0,0.,0.,44,0
https://app.ramify.fr/private-equity/catalogue/recZJTTTgqXMHQ2BE,1,0,2,0,0.,0.,28,0
https://app.ramify.fr/invest/onboarding/2ca5e59b-230f-4b10-9c58-e0be3e7f345d/portefeuille/securisation,1,0,3,0,0.,0.,17,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/connaissance-client/justificatif/domicile,1,0,1,0,0.,0.,15,0
https://app.ramify.fr/invest/onboarding/baa7e9b3-8707-4bc8-9c60-ebe6f0e8c59d/portefeuille/recapitulatif,1,0,1,0,0.,0.,33,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/signature/confirmation,1,0,1,0,0.,0.,0,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/connaissance-client/recapitulatif,1,0,1,0,0.,0.,21,0
https://app.ramify.fr/invest/onboarding/3345054b-0c11-405c-aeaf-38800d8e241c/portefeuille/recapitulatif,1,0,1,0,0.,0.,18,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/connaissance-client/etatCivil,1,0,1,0,0.,0.,55,0
https://app.ramify.fr/immobilier/catalogue/recX5tJzWAXDgaohT,1,0,2,0,0.,0.,13,0
https://app.ramify.fr/invest/onboarding/2ca5e59b-230f-4b10-9c58-e0be3e7f345d/portefeuille/recapitulatif,1,0,1,0,0.,0.,181,0
https://www.ramify.fr/portefeuilles/green,1,0,1,0,0.,0.,0,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/signature,1,0,1,0,0.,0.,16,0
https://app.ramify.fr/cash/ouverture-cat-physical,1,0,1,0,0.,0.,16,0
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/portefeuille/style,1,0,1,0,0.,0.,9,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/fiscalite,1,0,1,0,0.,0.,6,0
https://app.ramify.fr/private-equity/catalogue/,1,0,1,0,0.,0.,0,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/signature/frais,1,0,0,0,0.,0.,21,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/signature/bancaire,1,0,1,0,0.,0.,7,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/connaissance-client/coordonnees,1,0,1,0,0.,0.,9,0
https://www.ramify.fr/crypto/meilleure-plateforme,1,2,1,4,0.,0.,0,90
https://www.ramify.fr/gestion-de-patrimoine/alternatives-family-office,1,0,1,0,0.,0.,22,0
https://app.ramify.fr/invest/onboarding/b01a1dde-58b1-4668-b2ef-e5c45d713843/portefeuille/style,1,0,1,0,0.,0.,31,0
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/fiscalite/situation,1,0,2,0,0.,0.,10,0
https://app.ramify.fr/immobilier/catalogue/reca93y3pcNcX9DLO,1,3,1,3,0.,0.,8,32
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/portefeuille/type,1,0,1,0,0.,0.,29,0
https://app.ramify.fr/previsualisation/invest/bda39c66-5798-4dbc-b27f-377952500d2c,1,0,1,0,0.,0.,1065,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/recapitulatif,1,0,1,0,0.,0.,11,0
https://www.ramify.fr/gestion-de-patrimoine/exit-startup,1,1,1,1,1.,1.,0,2
https://app.ramify.fr/invest-simulation/onboarding/resultats,1,0,1,0,0.,0.,21,0
https://app.ramify.fr/invest/dashboard/20b11a86-f3bc-4bab-a63c-095cf105cf3b,1,0,1,0,0.,0.,58,0
https://app.ramify.fr/invest/onboarding/c192b60b-eb57-473b-880c-dd21792adfd6/signature/bulletin,1,0,1,0,0.,0.,312,0
https://app.ramify.fr/immobilier/onboarding/853a60f8-bc4c-4f77-a550-40501ba32eb2,1,0,1,0,0.,0.,14,0
https://app.ramify.fr/invest/ouverture-assurance-vie-fonds-euros/projet,1,0,0,0,0.,0.,5,0
https://app.ramify.fr/invest/onboarding/66864bc1-b3e7-4799-b410-ac7ded5a03d4/portefeuille/risque,1,0,1,0,0.,0.,21,0
https://app.ramify.fr/valider-email/eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJlbWFpbCI6ImMtcGhpbGlwcGVAb3V0bG9vay5mciIsInN1YiI6IjE2YjljYWY1LTk1ZDQtNDE4Ni04ZGEyLTliYmY4OGI3NWUxOSIsIm1mYVZhbGlkIjpmYWxzZSwic291cmNlIjoiVkFMSURBVEVfRU1BSUwiLCJpYXQiOjE3NzAzMTM3MTAsImV4cCI6MTc3MDQwMDExMH0.__uagOc189_NXAi4nTiCeB2BoZZXidzKbmgPvNOBuMs,1,0,1,0,0.,0.,35,0
https://app.ramify.fr/previsualisation/souscription/78a696dc-dcc2-4100-91aa-b71141069068,1,2,1,3,0.,0.,4,206
https://app.ramify.fr/invest/onboarding/b01a1dde-58b1-4668-b2ef-e5c45d713843/fiscalite/situation,1,0,1,0,0.,0.,5,0
https://app.ramify.fr/invest/onboarding/93dccf51-35ab-403f-8a61-e55f4e583b24/portefeuille/recapitulatif,1,0,1,0,0.,0.,25,0
https://www.ramify.fr/avis/fips-partners-group-secondary-viii-strategy,1,0,2,0,0.,0.,62,0
https://www.ramify.fr/gestion-de-patrimoine/fonds-diversifie,1,2,1,2,0.,0.,0,40
https://app.ramify.fr/invest/onboarding/baa7e9b3-8707-4bc8-9c60-ebe6f0e8c59d/portefeuille/securisation,1,0,1,0,0.,0.,6,0
https://app.ramify.fr/invest/onboarding/dc85a72d-5074-424c-9fae-6871c0b55b0b/connaissance-client/justificatif,1,0,3,0,0.,0.,36,0
https://app.ramify.fr/invest/onboarding/f6cb114d-1efc-4c9c-9e6e-7a8252550105/connaissance-client/justificatif/identite,1,0,1,0,0.,0.,75,0
https://app.ramify.fr/invest/onboarding/b01a1dde-58b1-4668-b2ef-e5c45d713843/portefeuille/recapitulatif,1,0,2,0,0.,0.,56,0
